"ano";"COD_DANE_DPTO_D";"DEPARTAMENTO_D";"COD_DANE_MUNIC_D";"MUNICIPIO_D";"quinquenio";"clase";"sexo";"poblacion"
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"30-34";"Centros Poblados y Rural Disperso";"mujeres";413
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"35-39";"Cabecera Municipal";"hombres";610
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"35-39";"Cabecera Municipal";"mujeres";627
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"35-39";"Centros Poblados y Rural Disperso";"hombres";372
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"35-39";"Centros Poblados y Rural Disperso";"mujeres";369
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"40-44";"Cabecera Municipal";"hombres";511
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"40-44";"Cabecera Municipal";"mujeres";536
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"40-44";"Centros Poblados y Rural Disperso";"hombres";323
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"40-44";"Centros Poblados y Rural Disperso";"mujeres";341
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"45-49";"Cabecera Municipal";"hombres";446
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"45-49";"Cabecera Municipal";"mujeres";478
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"45-49";"Centros Poblados y Rural Disperso";"hombres";300
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"45-49";"Centros Poblados y Rural Disperso";"mujeres";309
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"5-9";"Cabecera Municipal";"hombres";774
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"5-9";"Cabecera Municipal";"mujeres";709
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"5-9";"Centros Poblados y Rural Disperso";"hombres";508
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"5-9";"Centros Poblados y Rural Disperso";"mujeres";506
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"50-54";"Cabecera Municipal";"hombres";399
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"50-54";"Cabecera Municipal";"mujeres";424
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"50-54";"Centros Poblados y Rural Disperso";"hombres";281
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"50-54";"Centros Poblados y Rural Disperso";"mujeres";256
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"55-59";"Cabecera Municipal";"hombres";360
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"55-59";"Cabecera Municipal";"mujeres";375
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"55-59";"Centros Poblados y Rural Disperso";"hombres";260
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"55-59";"Centros Poblados y Rural Disperso";"mujeres";215
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"60-64";"Cabecera Municipal";"hombres";327
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"60-64";"Cabecera Municipal";"mujeres";335
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"60-64";"Centros Poblados y Rural Disperso";"hombres";226
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"60-64";"Centros Poblados y Rural Disperso";"mujeres";193
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"65-69";"Cabecera Municipal";"hombres";262
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"65-69";"Cabecera Municipal";"mujeres";275
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"65-69";"Centros Poblados y Rural Disperso";"hombres";176
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"65-69";"Centros Poblados y Rural Disperso";"mujeres";162
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"70-74";"Cabecera Municipal";"hombres";179
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"70-74";"Cabecera Municipal";"mujeres";199
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"70-74";"Centros Poblados y Rural Disperso";"hombres";132
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"70-74";"Centros Poblados y Rural Disperso";"mujeres";127
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"75-79";"Cabecera Municipal";"hombres";118
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"75-79";"Cabecera Municipal";"mujeres";137
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"75-79";"Centros Poblados y Rural Disperso";"hombres";97
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"75-79";"Centros Poblados y Rural Disperso";"mujeres";94
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"80+";"Cabecera Municipal";"hombres";143
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"80+";"Cabecera Municipal";"mujeres";155
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"80+";"Centros Poblados y Rural Disperso";"hombres";82
2030;"08";"ATLÁNTICO";"08560";"PONEDERA";"80+";"Centros Poblados y Rural Disperso";"mujeres";101
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"0-4";"Cabecera Municipal";"hombres";1615
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"0-4";"Cabecera Municipal";"mujeres";1577
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"0-4";"Centros Poblados y Rural Disperso";"hombres";289
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"0-4";"Centros Poblados y Rural Disperso";"mujeres";210
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"10-14";"Cabecera Municipal";"hombres";2215
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"10-14";"Cabecera Municipal";"mujeres";2076
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"10-14";"Centros Poblados y Rural Disperso";"hombres";364
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"10-14";"Centros Poblados y Rural Disperso";"mujeres";314
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"15-19";"Cabecera Municipal";"hombres";2333
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"15-19";"Cabecera Municipal";"mujeres";2229
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"15-19";"Centros Poblados y Rural Disperso";"hombres";359
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"15-19";"Centros Poblados y Rural Disperso";"mujeres";308
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"20-24";"Cabecera Municipal";"hombres";2258
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"20-24";"Cabecera Municipal";"mujeres";2231
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"20-24";"Centros Poblados y Rural Disperso";"hombres";362
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"20-24";"Centros Poblados y Rural Disperso";"mujeres";300
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"25-29";"Cabecera Municipal";"hombres";2137
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"25-29";"Cabecera Municipal";"mujeres";2267
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"25-29";"Centros Poblados y Rural Disperso";"hombres";383
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"25-29";"Centros Poblados y Rural Disperso";"mujeres";318
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"30-34";"Cabecera Municipal";"hombres";2280
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"30-34";"Cabecera Municipal";"mujeres";2586
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"30-34";"Centros Poblados y Rural Disperso";"hombres";387
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"30-34";"Centros Poblados y Rural Disperso";"mujeres";337
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"35-39";"Cabecera Municipal";"hombres";2437
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"35-39";"Cabecera Municipal";"mujeres";2778
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"35-39";"Centros Poblados y Rural Disperso";"hombres";369
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"35-39";"Centros Poblados y Rural Disperso";"mujeres";319
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"40-44";"Cabecera Municipal";"hombres";2331
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"40-44";"Cabecera Municipal";"mujeres";2574
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"40-44";"Centros Poblados y Rural Disperso";"hombres";361
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"40-44";"Centros Poblados y Rural Disperso";"mujeres";304
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"45-49";"Cabecera Municipal";"hombres";2235
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"45-49";"Cabecera Municipal";"mujeres";2326
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"45-49";"Centros Poblados y Rural Disperso";"hombres";360
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"45-49";"Centros Poblados y Rural Disperso";"mujeres";304
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"5-9";"Cabecera Municipal";"hombres";1936
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"5-9";"Cabecera Municipal";"mujeres";1821
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"5-9";"Centros Poblados y Rural Disperso";"hombres";299
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"5-9";"Centros Poblados y Rural Disperso";"mujeres";281
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"50-54";"Cabecera Municipal";"hombres";1907
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"50-54";"Cabecera Municipal";"mujeres";1953
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"50-54";"Centros Poblados y Rural Disperso";"hombres";303
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"50-54";"Centros Poblados y Rural Disperso";"mujeres";268
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"55-59";"Cabecera Municipal";"hombres";1549
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"55-59";"Cabecera Municipal";"mujeres";1615
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"55-59";"Centros Poblados y Rural Disperso";"hombres";251
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"55-59";"Centros Poblados y Rural Disperso";"mujeres";215
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"60-64";"Cabecera Municipal";"hombres";1397
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"60-64";"Cabecera Municipal";"mujeres";1544
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"60-64";"Centros Poblados y Rural Disperso";"hombres";240
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"60-64";"Centros Poblados y Rural Disperso";"mujeres";190
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"65-69";"Cabecera Municipal";"hombres";1281
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"65-69";"Cabecera Municipal";"mujeres";1452
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"65-69";"Centros Poblados y Rural Disperso";"hombres";221
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"65-69";"Centros Poblados y Rural Disperso";"mujeres";157
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"70-74";"Cabecera Municipal";"hombres";962
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"70-74";"Cabecera Municipal";"mujeres";1132
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"70-74";"Centros Poblados y Rural Disperso";"hombres";148
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"70-74";"Centros Poblados y Rural Disperso";"mujeres";116
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"75-79";"Cabecera Municipal";"hombres";642
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"75-79";"Cabecera Municipal";"mujeres";785
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"75-79";"Centros Poblados y Rural Disperso";"hombres";82
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"75-79";"Centros Poblados y Rural Disperso";"mujeres";81
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"80+";"Cabecera Municipal";"hombres";600
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"80+";"Cabecera Municipal";"mujeres";834
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"80+";"Centros Poblados y Rural Disperso";"hombres";64
2030;"08";"ATLÁNTICO";"08573";"PUERTO COLOMBIA";"80+";"Centros Poblados y Rural Disperso";"mujeres";88
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"0-4";"Cabecera Municipal";"hombres";978
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"0-4";"Cabecera Municipal";"mujeres";905
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"0-4";"Centros Poblados y Rural Disperso";"hombres";351
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"0-4";"Centros Poblados y Rural Disperso";"mujeres";319
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"10-14";"Cabecera Municipal";"hombres";999
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"10-14";"Cabecera Municipal";"mujeres";958
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"10-14";"Centros Poblados y Rural Disperso";"hombres";433
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"10-14";"Centros Poblados y Rural Disperso";"mujeres";427
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"15-19";"Cabecera Municipal";"hombres";1004
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"15-19";"Cabecera Municipal";"mujeres";978
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"15-19";"Centros Poblados y Rural Disperso";"hombres";439
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"15-19";"Centros Poblados y Rural Disperso";"mujeres";430
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"20-24";"Cabecera Municipal";"hombres";1037
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"20-24";"Cabecera Municipal";"mujeres";1037
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"20-24";"Centros Poblados y Rural Disperso";"hombres";437
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"20-24";"Centros Poblados y Rural Disperso";"mujeres";414
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"25-29";"Cabecera Municipal";"hombres";998
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"25-29";"Cabecera Municipal";"mujeres";1026
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"25-29";"Centros Poblados y Rural Disperso";"hombres";417
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"25-29";"Centros Poblados y Rural Disperso";"mujeres";373
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"30-34";"Cabecera Municipal";"hombres";810
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"30-34";"Cabecera Municipal";"mujeres";877
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"30-34";"Centros Poblados y Rural Disperso";"hombres";348
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"30-34";"Centros Poblados y Rural Disperso";"mujeres";319
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"35-39";"Cabecera Municipal";"hombres";683
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"35-39";"Cabecera Municipal";"mujeres";765
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"35-39";"Centros Poblados y Rural Disperso";"hombres";317
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"35-39";"Centros Poblados y Rural Disperso";"mujeres";308
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"40-44";"Cabecera Municipal";"hombres";581
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"40-44";"Cabecera Municipal";"mujeres";682
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"40-44";"Centros Poblados y Rural Disperso";"hombres";289
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"40-44";"Centros Poblados y Rural Disperso";"mujeres";286
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"45-49";"Cabecera Municipal";"hombres";537
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"45-49";"Cabecera Municipal";"mujeres";647
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"45-49";"Centros Poblados y Rural Disperso";"hombres";275
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"45-49";"Centros Poblados y Rural Disperso";"mujeres";263
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"5-9";"Cabecera Municipal";"hombres";996
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"5-9";"Cabecera Municipal";"mujeres";936
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"5-9";"Centros Poblados y Rural Disperso";"hombres";388
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"5-9";"Centros Poblados y Rural Disperso";"mujeres";374
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"50-54";"Cabecera Municipal";"hombres";501
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"50-54";"Cabecera Municipal";"mujeres";598
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"50-54";"Centros Poblados y Rural Disperso";"hombres";258
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"50-54";"Centros Poblados y Rural Disperso";"mujeres";236
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"55-59";"Cabecera Municipal";"hombres";467
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"55-59";"Cabecera Municipal";"mujeres";547
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"55-59";"Centros Poblados y Rural Disperso";"hombres";234
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"55-59";"Centros Poblados y Rural Disperso";"mujeres";222
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"60-64";"Cabecera Municipal";"hombres";455
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"60-64";"Cabecera Municipal";"mujeres";499
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"60-64";"Centros Poblados y Rural Disperso";"hombres";205
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"60-64";"Centros Poblados y Rural Disperso";"mujeres";208
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"65-69";"Cabecera Municipal";"hombres";406
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"65-69";"Cabecera Municipal";"mujeres";407
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"65-69";"Centros Poblados y Rural Disperso";"hombres";178
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"65-69";"Centros Poblados y Rural Disperso";"mujeres";176
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"70-74";"Cabecera Municipal";"hombres";301
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"70-74";"Cabecera Municipal";"mujeres";290
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"70-74";"Centros Poblados y Rural Disperso";"hombres";152
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"70-74";"Centros Poblados y Rural Disperso";"mujeres";140
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"75-79";"Cabecera Municipal";"hombres";190
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"75-79";"Cabecera Municipal";"mujeres";203
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"75-79";"Centros Poblados y Rural Disperso";"hombres";112
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"75-79";"Centros Poblados y Rural Disperso";"mujeres";106
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"80+";"Cabecera Municipal";"hombres";175
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"80+";"Cabecera Municipal";"mujeres";258
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"80+";"Centros Poblados y Rural Disperso";"hombres";94
2030;"08";"ATLÁNTICO";"08606";"REPELÓN";"80+";"Centros Poblados y Rural Disperso";"mujeres";111
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"0-4";"Cabecera Municipal";"hombres";1545
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"0-4";"Cabecera Municipal";"mujeres";1562
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"0-4";"Centros Poblados y Rural Disperso";"hombres";72
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"0-4";"Centros Poblados y Rural Disperso";"mujeres";68
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"10-14";"Cabecera Municipal";"hombres";1632
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"10-14";"Cabecera Municipal";"mujeres";1667
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"10-14";"Centros Poblados y Rural Disperso";"hombres";73
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"10-14";"Centros Poblados y Rural Disperso";"mujeres";75
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"15-19";"Cabecera Municipal";"hombres";1772
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"15-19";"Cabecera Municipal";"mujeres";1779
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"15-19";"Centros Poblados y Rural Disperso";"hombres";77
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"15-19";"Centros Poblados y Rural Disperso";"mujeres";75
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"20-24";"Cabecera Municipal";"hombres";2028
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"20-24";"Cabecera Municipal";"mujeres";1971
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"20-24";"Centros Poblados y Rural Disperso";"hombres";85
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"20-24";"Centros Poblados y Rural Disperso";"mujeres";75
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"25-29";"Cabecera Municipal";"hombres";2113
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"25-29";"Cabecera Municipal";"mujeres";1981
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"25-29";"Centros Poblados y Rural Disperso";"hombres";83
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"25-29";"Centros Poblados y Rural Disperso";"mujeres";69
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"30-34";"Cabecera Municipal";"hombres";1794
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"30-34";"Cabecera Municipal";"mujeres";1721
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"30-34";"Centros Poblados y Rural Disperso";"hombres";69
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"30-34";"Centros Poblados y Rural Disperso";"mujeres";60
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"35-39";"Cabecera Municipal";"hombres";1529
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"35-39";"Cabecera Municipal";"mujeres";1547
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"35-39";"Centros Poblados y Rural Disperso";"hombres";68
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"35-39";"Centros Poblados y Rural Disperso";"mujeres";54
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"40-44";"Cabecera Municipal";"hombres";1250
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"40-44";"Cabecera Municipal";"mujeres";1356
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"40-44";"Centros Poblados y Rural Disperso";"hombres";72
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"40-44";"Centros Poblados y Rural Disperso";"mujeres";51
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"45-49";"Cabecera Municipal";"hombres";1082
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"45-49";"Cabecera Municipal";"mujeres";1207
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"45-49";"Centros Poblados y Rural Disperso";"hombres";71
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"45-49";"Centros Poblados y Rural Disperso";"mujeres";46
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"5-9";"Cabecera Municipal";"hombres";1581
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"5-9";"Cabecera Municipal";"mujeres";1601
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"5-9";"Centros Poblados y Rural Disperso";"hombres";72
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"5-9";"Centros Poblados y Rural Disperso";"mujeres";71
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"50-54";"Cabecera Municipal";"hombres";976
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"50-54";"Cabecera Municipal";"mujeres";1061
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"50-54";"Centros Poblados y Rural Disperso";"hombres";60
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"50-54";"Centros Poblados y Rural Disperso";"mujeres";38
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"55-59";"Cabecera Municipal";"hombres";894
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"55-59";"Cabecera Municipal";"mujeres";967
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"55-59";"Centros Poblados y Rural Disperso";"hombres";53
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"55-59";"Centros Poblados y Rural Disperso";"mujeres";31
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"60-64";"Cabecera Municipal";"hombres";814
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"60-64";"Cabecera Municipal";"mujeres";902
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"60-64";"Centros Poblados y Rural Disperso";"hombres";45
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"60-64";"Centros Poblados y Rural Disperso";"mujeres";29
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"65-69";"Cabecera Municipal";"hombres";655
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"65-69";"Cabecera Municipal";"mujeres";749
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"65-69";"Centros Poblados y Rural Disperso";"hombres";34
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"65-69";"Centros Poblados y Rural Disperso";"mujeres";23
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"70-74";"Cabecera Municipal";"hombres";441
2030;"08";"ATLÁNTICO";"08634";"SABANAGRANDE";"70-74";"Cabecera Municipal";"mujeres";512
